radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,455,1,60,418988,0,113.556444,22.158541,1000,4,1,1458843138,1493868438,0
UMTS,455,1,60,428258,0,113.57872009277,22.162857055664,1000,1,1,1458843139,1450905397,0
UMTS,455,1,60,428017,0,113.55262756348,22.160110473633,1000,1,1,1458843139,1455431250,0
UMTS,455,1,60,428257,0,113.57460021973,22.160110473633,1000,1,1,1458843139,1442474043,0
UMTS,455,1,60,425017,0,113.5457611084,22.195816040039,1000,1,1,1458843139,1457962467,0
UMTS,455,1,60,419057,0,113.545727,22.12417,1000,4,1,1458843138,1493867541,0
UMTS,455,1,60,419117,0,113.5636138916,22.146377563477,1000,2,1,1458843138,1464291068,0
UMTS,455,1,60,424408,0,113.55949401855,22.129898071289,1000,1,1,1458843138,1437619500,0
UMTS,455,1,60,419009,0,113.54301452637,22.128524780273,1000,1,1,1458843138,1446767992,0
UMTS,455,1,60,427849,0,113.55537414551,22.161483764648,1000,1,1,1458843139,1438899356,0
UMTS,455,1,60,428248,0,113.56086730957,22.158737182617,1000,2,1,1458843139,1463346219,0
UMTS,455,1,60,419098,0,113.553158,22.136117,1000,8,1,1458843138,1493868174,0
UMTS,455,1,60,428247,0,113.55949401855,22.158737182617,1000,1,1,1458843139,1447505939,0
UMTS,455,1,60,419968,0,113.570295,22.143002,1000,9,1,1458843138,1494219160,0
UMTS,455,1,60,424478,0,113.558121,22.131958,1000,2,1,1458843139,1476338474,0
UMTS,455,1,60,428328,0,113.55674743652,22.16423034668,1000,1,1,1458843139,1450325133,0
UMTS,455,1,61,405197,0,113.54850769043,22.215042114258,1000,1,1,1458843139,1442917359,0
UMTS,455,1,60,429129,0,113.5636138916,22.153244018555,1000,1,1,1458843139,1457386230,0
UMTS,455,1,60,428449,0,113.55537414551,22.161483764648,1000,1,1,1458843139,1438899356,0
UMTS,455,1,60,428537,0,113.55400085449,22.157363891602,1000,1,1,1458843139,1454661805,0
UMTS,455,1,60,428868,0,113.560778,22.162638,1000,12,1,1458843139,1493863957,0
UMTS,455,1,60,428331,0,113.55400085449,22.162857055664,1000,1,1,1458843139,1439433373,0
UMTS,455,1,60,447787,0,113.55262756348,22.146377563477,1000,4,1,1458843139,1487638849,0
UMTS,455,1,60,428869,0,113.561554,22.162857,1000,4,1,1458843139,1466734923,0
UMTS,455,1,61,404839,0,113.54438781738,22.18620300293,1000,1,1,1458843139,1434055258,0
UMTS,455,1,61,405229,0,113.54713439941,22.191696166992,1000,1,1,1458843139,1452478075,0
UMTS,455,1,60,428668,0,113.55812072754,22.155990600586,1000,1,1,1458843139,1456105997,0
UMTS,455,1,61,404877,0,113.54026794434,22.197189331055,1000,1,1,1458843139,1454998691,0
UMTS,455,1,60,429127,0,113.560867,22.149811,1000,4,1,1458843139,1487647787,0
UMTS,455,1,60,428407,0,113.555374,22.155304,1000,2,1,1458843139,1466734964,0
UMTS,455,1,60,447790,0,113.55400085449,22.15461730957,1000,1,1,1458843139,1451383010,0
UMTS,455,1,61,405479,0,113.54438781738,22.188949584961,1000,1,1,1458843139,1453068943,0
UMTS,455,1,61,407977,0,113.55125427246,22.162857055664,1000,1,1,1458843139,1454469022,0
UMTS,455,1,61,407568,0,113.54850769043,22.216415405273,1000,1,1,1458843139,1442473980,0
UMTS,455,1,61,406487,0,113.53340148926,22.177963256836,1000,1,1,1458843139,1456434565,0
UMTS,455,1,61,414907,0,113.5375213623,22.182083129883,1000,1,1,1458843139,1456434576,0
UMTS,455,1,61,408317,0,113.55949401855,22.155990600586,1000,1,1,1458843139,1456611299,0
UMTS,455,1,61,414838,0,113.53614807129,22.180709838867,1000,1,1,1458843139,1453411965,0
UMTS,455,1,61,415561,0,113.54301452637,22.188949584961,1000,1,1,1458843140,1455188003,0
UMTS,455,1,61,414688,0,113.5457611084,22.190322875977,1000,1,1,1458843139,1452153404,0
UMTS,455,1,61,406480,0,113.54850769043,22.219161987305,1000,1,1,1458843139,1442563133,0
UMTS,455,1,61,414628,0,113.55125427246,22.195816040039,1000,1,1,1458843139,1452478321,0
UMTS,455,1,61,406128,0,113.54164123535,22.191696166992,1000,1,1,1458843139,1451507191,0
UMTS,455,1,61,406217,0,113.5457611084,22.191696166992,1000,1,1,1458843139,1453772310,0
UMTS,455,1,61,406129,0,113.54026794434,22.191696166992,1000,1,1,1458843139,1451507191,0
UMTS,455,1,61,407607,0,113.5375213623,22.182083129883,1000,1,1,1458843139,1456434576,0
UMTS,455,1,61,416018,0,113.54713439941,22.182083129883,1000,1,1,1458843140,1455062471,0
UMTS,455,1,61,415821,0,113.54164123535,22.190322875977,1000,1,1,1458843140,1455188003,0
UMTS,455,1,61,406527,0,113.54301452637,22.190322875977,1000,1,1,1458843139,1455188003,0
UMTS,455,1,61,415027,0,113.55674743652,22.197189331055,1000,1,1,1458843140,1451364738,0
UMTS,455,1,61,414707,0,113.52928161621,22.183456420898,1000,1,1,1458843139,1451972479,0
UMTS,455,1,61,426338,0,113.54850769043,22.213668823242,1000,1,1,1458843140,1442474009,0
UMTS,455,1,61,417709,0,113.55262756348,22.187576293945,1000,1,1,1458843140,1451364738,0
UMTS,455,1,61,417097,0,113.56224060059,22.201309204102,1000,1,1,1458843140,1442473995,0
UMTS,455,1,61,425809,0,113.54713439941,22.191696166992,1000,1,1,1458843140,1452478075,0
UMTS,455,1,61,425249,0,113.54301452637,22.188949584961,1000,1,1,1458843140,1453411965,0
UMTS,455,1,61,417211,0,113.54164123535,22.190322875977,1000,1,1,1458843140,1455188003,0
UMTS,455,1,61,426598,0,113.53477478027,22.179336547852,1000,1,1,1458843140,1452641338,0
UMTS,455,1,61,426147,0,113.54301452637,22.188949584961,1000,1,1,1458843140,1453411965,0
UMTS,455,1,61,424697,0,113.55949401855,22.210922241211,1000,1,1,1458843140,1442473995,0
UMTS,455,1,61,418438,0,113.55400085449,22.155990600586,1000,1,1,1458843140,1457056636,0
UMTS,455,1,61,418247,0,113.55949401855,22.157363891602,1000,1,1,1458843140,1453582590,0
UMTS,455,1,61,416858,0,113.54301452637,22.188949584961,1000,1,1,1458843140,1452153404,0
UMTS,455,1,70,491983,0,113.5279083252,22.23014831543,1000,1,1,1458843140,1450502346,0
UMTS,455,1,70,473103,0,113.548435,22.216501,1000,2,1,1458843140,1494212400,0
UMTS,455,1,70,490726,0,113.54850769043,22.221908569336,1000,1,1,1458843140,1450602013,0
UMTS,455,1,71,470603,0,113.54850769043,22.202682495117,1000,1,1,1458843141,1451339713,0
UMTS,455,1,61,481444,0,113.56086730957,22.209548950195,1000,1,1,1458843140,1442473995,0
UMTS,455,1,71,471503,0,113.53477478027,22.193069458008,1000,1,1,1458843141,1436243712,0
UMTS,455,1,61,428958,0,113.53889465332,22.190322875977,1000,1,1,1458843140,1453411965,0
UMTS,455,1,61,429649,0,113.54850769043,22.22053527832,1000,1,1,1458843140,1442473980,0
UMTS,455,1,70,483185,0,113.54988098145,22.202682495117,1000,1,1,1458843140,1451537230,0
UMTS,455,1,70,481044,0,113.54164123535,22.212295532227,1000,1,1,1458843140,1450007392,0
UMTS,455,0,5,65988,0,113.55949401855,22.197189331055,1000,2,1,1458843136,1459407648,0
UMTS,455,0,5,65758,0,113.54850769043,22.188949584961,1000,1,1,1458843136,1451735059,0
UMTS,455,0,5,65869,0,113.54850769043,22.193069458008,1000,2,1,1458843136,1459407648,0
UMTS,455,0,5,66017,0,113.579635,22.187577,1369,3,1,1458843136,1459691770,0
UMTS,455,0,5,75909,0,113.54713439941,22.193069458008,1000,1,1,1458843136,1450622127,0
UMTS,455,0,5,66891,0,113.5636138916,22.147750854492,1000,3,1,1458843136,1486884345,0
UMTS,455,0,5,80579,0,113.55125427246,22.18620300293,1000,1,1,1458843136,1453186660,0
UMTS,455,0,5,85778,0,113.54850769043,22.187576293945,1000,1,1,1458843136,1447844337,0
UMTS,455,0,5,86707,0,113.55400085449,22.150497436523,1000,1,1,1458843136,1443414437,0
UMTS,455,0,5,77795,0,113.56224060059,22.140884399414,1000,1,1,1458843136,1455430832,0
UMTS,455,0,5,67810,0,113.56498718262,22.147750854492,1000,1,1,1458843136,1453197462,0
UMTS,455,0,5,75899,0,113.55262756348,22.193069458008,1000,1,1,1458843136,1453187003,0
UMTS,455,0,5,76891,0,113.56498718262,22.147750854492,1000,1,1,1458843136,1453197462,0
UMTS,455,0,5,85777,0,113.55125427246,22.188949584961,1000,1,1,1458843136,1453187003,0
UMTS,455,0,5,67629,0,113.565903,22.138138,1000,3,1,1458843136,1483684474,0
UMTS,455,0,5,67668,0,114.04563903809,22.006301879883,1000,1,1,1458843136,1452392468,0
UMTS,455,0,5,85779,0,113.54713439941,22.187576293945,1000,1,1,1458843136,1440473422,0
UMTS,455,0,5,75987,0,113.78151,22.044755,2654,3,1,1458843136,1491032486,0
UMTS,455,0,5,66138,0,113.55262756348,22.195816040039,1000,1,1,1458843136,1453186849,0
UMTS,455,0,5,70637,0,113.543015,22.189636,1000,2,1,1458843136,1473978007,0
UMTS,455,0,5,66339,0,113.55537414551,22.191696166992,1000,1,1,1458843136,1453186849,0
UMTS,455,0,5,76137,0,113.55400085449,22.195816040039,1000,1,1,1458843136,1453186849,0
UMTS,455,0,5,76339,0,113.55537414551,22.193069458008,1000,1,1,1458843136,1453186660,0
UMTS,455,0,5,66847,0,113.56636047363,22.179336547852,1000,1,1,1458843136,1453401128,0
UMTS,455,0,5,66608,0,113.567734,22.16423,1000,2,1,1458843136,1491032486,0
UMTS,455,0,5,131324,0,113.55949401855,22.197189331055,1000,1,1,1458843137,1412503457,0
UMTS,455,0,5,86718,0,113.56086730957,22.197189331055,1000,1,1,1458843136,1453401128,0
UMTS,455,0,5,136303,0,113.54164123535,22.194442749023,1000,1,1,1458843137,1422993572,0
UMTS,455,0,5,131205,0,113.55537414551,22.197189331055,1000,1,1,1458843136,1412503255,0
UMTS,455,0,5,86734,0,113.55125427246,22.146377563477,1000,1,1,1458843136,1451026899,0
UMTS,455,0,5,131395,0,113.537979,22.191238,1000,3,1,1458843137,1487363879,0
UMTS,455,0,5,131915,0,113.55125427246,22.209548950195,1000,1,1,1458843137,1444351035,0
UMTS,455,0,5,131393,0,113.53889465332,22.191696166992,1000,2,1,1458843137,1483523578,0
UMTS,455,0,5,131914,0,113.54988098145,22.209548950195,1000,2,1,1458843137,1471308829,0
UMTS,455,0,5,131565,0,113.53340148926,22.188949584961,1000,1,1,1458843137,1451469570,0
UMTS,455,0,5,136564,0,113.5375213623,22.201309204102,1000,1,1,1458843137,1451469586,0
UMTS,455,0,5,131254,0,113.54713439941,22.197189331055,1000,1,1,1458843137,1448496245,0
UMTS,455,0,5,136075,0,113.54026794434,22.194442749023,1000,2,1,1458843137,1485218193,0
UMTS,455,0,5,131585,0,113.55262756348,22.206802368164,1000,1,1,1458843137,1451469541,0
UMTS,455,0,5,136824,0,113.55262756348,22.206802368164,1000,1,1,1458843137,1443392843,0
UMTS,455,0,5,131623,0,113.54026794434,22.19856262207,1000,1,1,1458843137,1453186849,0
UMTS,455,0,5,131233,0,113.53889465332,22.194442749023,1000,4,1,1458843137,1485218193,0
UMTS,455,0,5,141585,0,113.55262756348,22.206802368164,1000,1,1,1458843137,1451469541,0
UMTS,455,0,5,151205,0,113.56086730957,22.197189331055,1000,1,1,1458843137,1453401128,0
UMTS,455,0,9683,1642,0,113.54164123535,22.197189331055,1000,1,1,1458843137,1428740490,0
UMTS,455,0,5,151814,0,113.54988098145,22.201309204102,1000,1,1,1458843137,1448002718,0
UMTS,455,0,5,156994,0,113.54438781738,22.204055786133,1000,1,1,1458843137,1443352402,0
UMTS,455,1,60,404328,0,113.569565,22.131271,1000,9,1,1458843137,1467447160,0
UMTS,455,0,5,141723,0,113.54164123535,22.195816040039,1000,1,1,1458843137,1438854075,0
UMTS,455,1,60,404327,0,113.570755,22.130997,1000,5,1,1458843137,1467274386,0
UMTS,455,1,60,248014,0,113.56224060059,22.150497436523,1000,1,1,1458843137,1433919295,0
UMTS,455,0,5,27141615,0,113.51692199707,22.155990600586,1000,1,1,1458843137,1438577466,0
UMTS,455,0,5,151495,0,113.536835,22.195129,1000,2,1,1458843137,1483684474,0
UMTS,455,0,5,103289111,0,113.90281677246,21.851119995117,1000,1,1,1458843137,1452392468,0
UMTS,455,0,5,141233,0,113.54026794434,22.194442749023,1000,1,1,1458843137,1453186849,0
UMTS,455,0,5,141725,0,113.543015,22.196274,1000,3,1,1458843137,1471306968,0
UMTS,455,0,5,151723,0,113.54713439941,22.195816040039,1000,1,1,1458843137,1448496245,0
UMTS,455,1,60,404317,0,113.692245,22.179794,1000,9,1,1458843137,1491282028,0
UMTS,455,0,5,146165,0,113.5457611084,22.197189331055,1000,2,1,1458843137,1486380704,0
UMTS,455,0,5,151184,0,113.53889465332,22.194442749023,1000,2,1,1458843137,1483684474,0
UMTS,455,0,5,136994,0,113.54438781738,22.204055786133,1000,1,1,1458843137,1443352388,0
UMTS,455,1,60,234390,0,113.56224060059,22.150497436523,1000,1,1,1458843137,1433158901,0
UMTS,455,0,5,136825,0,113.54988098145,22.209548950195,1000,1,1,1458843137,1441865499,0
UMTS,455,1,60,246720,0,113.5636138916,22.153244018555,1000,1,1,1458843137,1433851151,0
UMTS,455,1,60,408398,0,113.55262756348,22.157363891602,1000,1,1,1458843138,1447985789,0
UMTS,455,1,60,407869,0,113.55125427246,22.157363891602,1000,1,1,1458843137,1452565832,0
UMTS,455,1,60,408297,0,113.560949,22.158888,1000,4,1,1458843138,1494145053,0
UMTS,455,1,60,408409,0,113.556061,22.155304,1000,2,1,1458843138,1466734964,0
UMTS,455,1,60,408408,0,113.557131,22.154646,1000,4,1,1458843138,1505839589,0
UMTS,455,1,60,408278,0,113.54988098145,22.158737182617,1000,2,1,1458843138,1470298522,0
UMTS,455,1,60,408127,0,113.55125427246,22.157363891602,1000,1,1,1458843138,1453440726,0
UMTS,455,1,60,409007,0,113.552628,22.122345,1000,2,1,1458843138,1463193481,0
UMTS,455,1,60,404378,0,113.561325,22.113419,1000,3,1,1458843137,1467274376,0
UMTS,455,1,60,408298,0,113.55949401855,22.157363891602,1000,1,1,1458843138,1453369057,0
UMTS,455,1,60,408528,0,113.567549,22.150441,1000,5,1,1458843138,1493866862,0
UMTS,455,1,60,404458,0,113.56224060059,22.128524780273,1000,1,1,1458843137,1437619500,0
UMTS,455,1,60,408327,0,113.554001,22.151184,1000,2,1,1458843138,1464772800,0
UMTS,455,1,60,408279,0,113.54988098145,22.158737182617,1000,1,1,1458843138,1451868875,0
UMTS,455,1,60,404358,0,113.55537414551,22.125778198242,1000,1,1,1458843137,1445723759,0
UMTS,455,1,60,408158,0,113.570185,22.155724,1000,8,1,1458843138,1494217780,0
UMTS,455,1,60,408129,0,113.55262756348,22.157363891602,1000,1,1,1458843138,1453169843,0
UMTS,455,1,60,418549,0,113.55537414551,22.158737182617,1000,1,1,1458843138,1436698560,0
UMTS,455,1,60,418548,0,113.554001,22.159424,1000,2,1,1458843138,1470298522,0
UMTS,455,1,60,418439,0,113.553314,22.156677,1000,2,1,1458843138,1466734964,0
UMTS,455,1,60,409037,0,113.56498718262,22.153244018555,1000,2,1,1458843138,1487634380,0
UMTS,455,1,60,414367,0,113.55125427246,22.118911743164,1000,1,1,1458843138,1439967271,0
UMTS,455,1,60,417869,0,113.54988098145,22.157363891602,1000,1,1,1458843138,1456042975,0
UMTS,455,1,60,414498,0,113.5636138916,22.129898071289,1000,1,1,1458843138,1437619500,0
UMTS,455,1,60,418319,0,113.55674743652,22.158737182617,1000,1,1,1458843138,1436698560,0
UMTS,455,1,60,409428,0,113.56910705566,22.149124145508,1000,1,1,1458843138,1450076488,0
UMTS,455,1,60,409047,0,113.54266,22.126477,1000,2,1,1458843138,1505839611,0
UMTS,455,1,60,414328,0,113.564987,22.132095,1000,5,1,1458843138,1466704086,0
UMTS,455,1,60,417998,0,113.55125427246,22.160110473633,1000,1,1,1458843138,1452248792,0
UMTS,455,1,60,418268,0,113.56224060059,22.14225769043,1000,1,1,1458843138,1442474043,0
UMTS,455,1,60,418317,0,113.55674743652,22.158737182617,1000,2,1,1458843138,1485629855,0
UMTS,455,1,60,418147,0,113.559036,22.154617,1000,6,1,1458843138,1467360824,0
UMTS,455,1,60,416488,0,113.536913,22.170591,1000,5,1,1458843138,1494213418,0
UMTS,455,1,60,417868,0,113.551254,22.156677,1000,2,1,1458843138,1467447119,0
UMTS,455,1,60,414317,0,113.568192,22.117538,1000,18,1,1458843138,1488120147,0
UMTS,455,1,60,414448,0,113.56224060059,22.129898071289,1000,1,1,1458843138,1437619500,0
UMTS,455,1,60,419037,0,113.56498718262,22.151870727539,1000,1,1,1458843138,1442474043,0
UMTS,455,1,60,418987,0,113.55674743652,22.158737182617,1000,1,1,1458843138,1452217382,0
UMTS,455,1,60,427887,0,113.55400085449,22.160110473633,1000,1,1,1458843139,1455431250,0
UMTS,455,1,60,428187,0,113.56910705566,22.146377563477,1000,1,1,1458843139,1450076488,0
UMTS,455,1,60,418948,0,113.54713439941,22.157363891602,1000,1,1,1458843138,1453103652,0
UMTS,455,1,60,428159,0,113.56636047363,22.153244018555,1000,1,1,1458843139,1442474043,0
UMTS,455,1,60,418817,0,113.572884,22.156677,1000,8,1,1458843138,1487634380,0
UMTS,455,1,60,418877,0,113.55949401855,22.155990600586,1000,1,1,1458843138,1457056636,0
UMTS,455,1,60,424477,0,113.559038,22.129756,1000,4,1,1458843139,1493865903,0
UMTS,455,1,60,427848,0,113.555094,22.161252,1000,5,1,1458843139,1494223895,0
UMTS,455,1,60,419058,0,113.544825,22.123051,1000,6,1,1458843138,1493867674,0
UMTS,455,1,60,424527,0,113.56086730957,22.129898071289,1000,1,1,1458843139,1457315917,0
UMTS,455,1,60,419097,0,113.552628,22.137451,1000,2,1,1458843138,1467447160,0
UMTS,455,1,60,427868,0,113.55125427246,22.15461730957,1000,1,1,1458843139,1456434565,0
UMTS,455,1,60,424377,0,113.56773376465,22.116165161133,1000,3,1,1458843138,1477205034,0
UMTS,455,1,60,424407,0,113.561103,22.129712,1000,6,1,1458843138,1493865847,0
UMTS,455,1,60,428198,0,113.55537414551,22.157363891602,1000,1,1,1458843139,1433158901,0
UMTS,455,1,60,419038,0,113.5636138916,22.151870727539,1000,1,1,1458843138,1450076488,0
UMTS,455,1,60,419158,0,113.546575,22.127046,1000,7,1,1458843138,1493868046,0
UMTS,455,1,60,427867,0,113.55125427246,22.157363891602,1000,1,1,1458843139,1453440726,0
UMTS,455,1,60,424458,0,113.5636138916,22.131271362305,1000,2,1,1458843138,1460925488,0
UMTS,455,1,60,424528,0,113.56086730957,22.129898071289,1000,1,1,1458843139,1437619500,0
UMTS,455,1,60,457788,0,113.553852,22.141301,1000,11,1,1458843139,1493868257,0
UMTS,455,1,61,405017,0,113.5457611084,22.195816040039,1000,1,1,1458843139,1455188003,0
UMTS,455,1,61,405807,0,113.54988098145,22.193069458008,1000,1,1,1458843139,1452217382,0
UMTS,455,1,61,405227,0,113.54713439941,22.191696166992,1000,1,1,1458843139,1453772310,0
UMTS,455,1,61,404837,0,113.53889465332,22.182083129883,1000,1,1,1458843139,1456434576,0
UMTS,455,1,60,428327,0,113.558121,22.164917,1000,2,1,1458843139,1461393377,0
UMTS,455,1,61,404908,0,113.5457611084,22.180709838867,1000,1,1,1458843139,1455062471,0
UMTS,455,1,60,438619,0,113.55537414551,22.149124145508,1000,1,1,1458843139,1438595529,0
UMTS,455,1,61,405918,0,113.54438781738,22.194442749023,1000,1,1,1458843139,1455188003,0
UMTS,455,1,60,428867,0,113.560949,22.162156,1000,3,1,1458843139,1494144969,0
UMTS,455,1,61,404838,0,113.53614807129,22.180709838867,1000,1,1,1458843139,1453411965,0
UMTS,455,1,60,428667,0,113.558121,22.156448,1000,3,1,1458843139,1467447160,0
UMTS,455,1,60,429128,0,113.559693,22.148719,1000,9,1,1458843139,1505839514,0
UMTS,455,1,60,428457,0,113.557947,22.15881,1000,7,1,1458843139,1494220266,0
UMTS,455,1,60,428487,0,113.554906,22.150261,1000,5,1,1458843139,1494145573,0
UMTS,455,1,61,395354,0,113.5375213623,22.182083129883,1000,1,1,1458843139,1451572502,0
UMTS,455,1,60,429119,0,113.5636138916,22.150497436523,1000,2,1,1458843139,1481768218,0
UMTS,455,1,61,405637,0,113.54988098145,22.215042114258,1000,1,1,1458843139,1442473995,0
UMTS,455,1,60,438437,0,113.55400085449,22.157363891602,1000,1,1,1458843139,1453440726,0
UMTS,455,1,61,405449,0,113.53477478027,22.175216674805,1000,1,1,1458843139,1452641338,0
UMTS,455,1,60,428997,0,113.544517,22.133639,1000,2,1,1458843139,1505839495,0
UMTS,455,1,61,405200,0,113.54850769043,22.215042114258,1000,1,1,1458843139,1442473980,0
UMTS,455,1,61,406347,0,113.54438781738,22.193069458008,1000,1,1,1458843139,1455188003,0
UMTS,455,1,61,406598,0,113.53614807129,22.179336547852,1000,1,1,1458843139,1451246088,0
UMTS,455,1,61,416127,0,113.54164123535,22.191696166992,1000,1,1,1458843140,1455018713,0
UMTS,455,1,61,415609,0,113.54301452637,22.188949584961,1000,1,1,1458843140,1453068943,0
UMTS,455,1,61,407708,0,113.55537414551,22.187576293945,1000,1,1,1458843139,1451364738,0
UMTS,455,1,61,415029,0,113.56224060059,22.19856262207,1000,1,1,1458843140,1455431250,0
UMTS,455,1,61,406658,0,113.55400085449,22.187576293945,1000,1,1,1458843139,1451364738,0
UMTS,455,1,61,406390,0,113.54988098145,22.219161987305,1000,1,1,1458843139,1442473980,0
UMTS,455,1,61,414837,0,113.5375213623,22.180709838867,1000,1,1,1458843139,1456434576,0
UMTS,455,1,61,407567,0,113.54850769043,22.216415405273,1000,1,1,1458843139,1439792108,0
UMTS,455,1,61,407978,0,113.55262756348,22.162857055664,1000,1,1,1458843139,1454469022,0
UMTS,455,1,61,407608,0,113.5375213623,22.183456420898,1000,1,1,1458843139,1456434576,0
UMTS,455,1,61,415339,0,113.55537414551,22.194442749023,1000,1,1,1458843140,1451364738,0
UMTS,455,1,61,415711,0,113.54301452637,22.188949584961,1000,1,1,1458843140,1455188003,0
UMTS,455,1,61,409288,0,113.55674743652,22.190322875977,1000,1,1,1458843139,1453873320,0
UMTS,455,1,61,414958,0,113.55537414551,22.199935913086,1000,1,1,1458843140,1453772310,0
UMTS,455,1,61,407947,0,113.54164123535,22.158737182617,1000,1,1,1458843139,1452641341,0
UMTS,455,1,61,424689,0,113.54438781738,22.190322875977,1000,1,1,1458843140,1453068943,0
UMTS,455,1,61,416808,0,113.54026794434,22.197189331055,1000,1,1,1458843140,1435460066,0
UMTS,455,1,61,425037,0,113.54988098145,22.194442749023,1000,1,1,1458843140,1452478075,0
UMTS,455,1,61,416488,0,113.5375213623,22.169723510742,1000,1,1,1458843140,1452641338,0
UMTS,455,1,61,428298,0,113.55949401855,22.157363891602,1000,1,1,1458843140,1456611299,0
UMTS,455,1,61,417718,0,113.55674743652,22.19856262207,1000,1,1,1458843140,1451364738,0
UMTS,455,1,61,418867,0,113.55949401855,22.157363891602,1000,1,1,1458843140,1453582590,0
UMTS,455,1,61,428948,0,113.55400085449,22.190322875977,1000,1,1,1458843140,1452217382,0
UMTS,455,1,61,418868,0,113.56086730957,22.157363891602,1000,1,1,1458843140,1456611299,0
UMTS,455,1,61,425247,0,113.54301452637,22.188949584961,1000,1,1,1458843140,1453411965,0
UMTS,455,1,61,425190,0,113.54988098145,22.216415405273,1000,1,1,1458843140,1442473980,0
UMTS,455,1,61,416487,0,113.5375213623,22.171096801758,1000,1,1,1458843140,1454998691,0
UMTS,455,1,61,427868,0,113.55262756348,22.153244018555,1000,1,1,1458843140,1456434565,0
UMTS,455,1,61,425189,0,113.54850769043,22.22053527832,1000,1,1,1458843140,1442473980,0
UMTS,455,1,61,428008,0,113.5636138916,22.171096801758,1000,1,1,1458843140,1455431250,0
UMTS,455,1,61,424688,0,113.54438781738,22.190322875977,1000,1,1,1458843140,1453772310,0
UMTS,455,1,61,425198,0,113.54850769043,22.215042114258,1000,1,1,1458843140,1449107222,0
UMTS,455,1,61,425469,0,113.5636138916,22.197189331055,1000,1,1,1458843140,1455431250,0
UMTS,455,1,61,418637,0,113.54164123535,22.155990600586,1000,1,1,1458843140,1452641341,0
UMTS,455,1,61,424718,0,113.53477478027,22.190322875977,1000,1,1,1458843140,1434221401,0
UMTS,455,1,61,425807,0,113.54713439941,22.193069458008,1000,1,1,1458843140,1453772310,0
UMTS,455,1,61,419288,0,113.55674743652,22.190322875977,1000,1,1,1458843140,1453873320,0
UMTS,455,1,61,427929,0,113.54301452637,22.157363891602,1000,1,1,1458843140,1433925277,0
UMTS,455,1,70,472174,0,113.5196685791,22.25212097168,1000,1,1,1458843140,1450602013,0
UMTS,455,1,70,493023,0,113.52928161621,22.228775024414,1000,1,1,1458843140,1450502346,0
UMTS,455,1,71,470196,0,113.54301452637,22.19856262207,1000,1,1,1458843140,1439380332,0
UMTS,455,1,70,490723,0,113.54850769043,22.22053527832,1000,1,1,1458843140,1439380335,0
UMTS,455,1,71,470656,0,113.5636138916,22.179336547852,1000,1,1,1458843141,1439812029,0
UMTS,455,1,70,31796,0,113.54713439941,22.210922241211,1000,1,1,1458843140,1447399829,0
UMTS,455,1,61,435827,0,113.54026794434,22.197189331055,1000,1,1,1458843140,1445043168,0
UMTS,455,1,70,471955,0,113.55125427246,22.210922241211,1000,1,1,1458843140,1435226195,0
UMTS,455,1,70,470545,0,113.5457611084,22.20817565918,1000,1,1,1458843140,1439380335,0
UMTS,455,1,71,470195,0,113.5457611084,22.197189331055,1000,1,1,1458843140,1439380332,0
UMTS,455,1,70,480736,0,113.54988098145,22.215042114258,1000,1,1,1458843140,1450007399,0
UMTS,455,1,71,470094,0,113.55400085449,22.197189331055,1000,1,1,1458843140,1442460667,0
UMTS,455,1,70,472434,0,113.59382629395,22.227401733398,1000,1,1,1458843140,1445466456,0
UMTS,455,1,70,490724,0,113.54850769043,22.22053527832,1000,1,1,1458843140,1450602013,0
UMTS,455,1,61,480195,0,113.54438781738,22.197189331055,1000,1,1,1458843140,1439380332,0
UMTS,455,1,70,472173,0,113.532289,22.230661,1908,2,1,1458843140,1492540200,0
UMTS,455,1,71,470994,0,113.54713439941,22.202682495117,1000,1,1,1458843141,1454561636,0
UMTS,455,0,5,76847,0,113.57460021973,22.162857055664,1000,1,1,1458843136,1451735059,0
UMTS,455,0,5,66708,0,113.544388,22.150497,1000,2,1,1458843136,1483684474,0
UMTS,455,0,5,66669,0,113.55537414551,22.15461730957,1000,1,1,1458843136,1436128742,0
UMTS,455,0,5,76868,0,113.55400085449,22.157363891602,1000,1,1,1458843136,1430323068,0
UMTS,455,0,5,66957,0,113.58181,22.16732,1000,4,1,1458843136,1491032486,0
UMTS,455,0,5,67627,0,113.563271,22.131615,1000,4,1,1458843136,1491197235,0
UMTS,455,0,5,67819,0,113.554688,22.151184,1000,2,1,1458843136,1483684474,0
UMTS,455,0,5,66709,0,113.55400085449,22.155990600586,1000,1,1,1458843136,1455854369,0
UMTS,455,0,5,66999,0,113.5636138916,22.150497436523,1000,1,1,1458843136,1443000437,0
UMTS,455,0,5,86389,0,113.55125427246,22.194442749023,1000,1,1,1458843136,1448496273,0
UMTS,455,0,5,75890,0,113.785401,22.08252,1000,2,1,1458843136,1491032486,0
UMTS,455,0,5,71318,0,113.55125427246,22.188949584961,1000,1,1,1458843136,1438930376,0
UMTS,455,0,5,131224,0,113.54988098145,22.199935913086,1000,1,1,1458843137,1453186849,0
UMTS,455,0,5,132044,0,113.54164123535,22.191696166992,1000,1,1,1458843137,1453186849,0
UMTS,455,0,5,131624,0,113.53889465332,22.199935913086,1000,1,1,1458843137,1448496245,0
